x-axis,1,2,MATH
+57.7000E-06,+2.9726562500E+00,+5.0390625000E+00,+2.0661637862E+00
+57.8000E-06,+2.9570312500E+00,+5.0312500000E+00,+2.0731950363E+00
+57.9000E-06,+2.9414062500E+00,+5.0273437500E+00,+2.0853044114E+00
+58.0000E-06,+2.9414062500E+00,+5.0273437500E+00,+2.0853044114E+00
+58.1000E-06,+2.9453125000E+00,+5.0312500000E+00,+2.0856950365E+00
+58.2000E-06,+2.9453125000E+00,+5.0351562500E+00,+2.0899919115E+00
+58.3000E-06,+2.9335937500E+00,+5.0273437500E+00,+2.0938981616E+00
+58.4000E-06,+2.9218750000E+00,+5.0273437500E+00,+2.1024919117E+00
+58.5000E-06,+2.9296875000E+00,+5.0312500000E+00,+2.1040544117E+00
+58.6000E-06,+2.9257812500E+00,+5.0312500000E+00,+2.1060075368E+00
+58.7000E-06,+2.9101562500E+00,+5.0234375000E+00,+2.1130387869E+00
+58.8000E-06,+2.9062500000E+00,+5.0234375000E+00,+2.1188981619E+00
+58.9000E-06,+2.9101562500E+00,+5.0273437500E+00,+2.1192887870E+00
+59.0000E-06,+2.9101562500E+00,+5.0312500000E+00,+2.1208512870E+00
+59.1000E-06,+2.9023437500E+00,+5.0273437500E+00,+2.1259294121E+00
+59.2000E-06,+2.8906250000E+00,+5.0234375000E+00,+2.1325700372E+00
+59.3000E-06,+2.8906250000E+00,+5.0234375000E+00,+2.1356950372E+00
+59.4000E-06,+2.8867187500E+00,+5.0273437500E+00,+2.1384294122E+00
+59.5000E-06,+2.8828125000E+00,+5.0234375000E+00,+2.1407731623E+00
+59.6000E-06,+2.8671875000E+00,+5.0156250000E+00,+2.1493669124E+00
+59.7000E-06,+2.8750000000E+00,+5.0273437500E+00,+2.1505387874E+00
+59.8000E-06,+2.8867187500E+00,+5.0312500000E+00,+2.1466325374E+00
+59.9000E-06,+2.8750000000E+00,+5.0273437500E+00,+2.1513200374E+00
+60.0000E-06,+2.8945312500E+00,+5.0937500000E+00,+2.2009294132E+00
+60.1000E-06,+2.8398437500E+00,+5.0078125000E+00,+2.1692887877E+00
+60.2000E-06,+2.8789062500E+00,+5.0468750000E+00,+2.1677262877E+00
+60.3000E-06,+2.8632812500E+00,+5.0351562500E+00,+2.1724137877E+00
+60.4000E-06,+2.8554687500E+00,+5.0351562500E+00,+2.1794450379E+00
+60.5000E-06,+2.8476562500E+00,+5.0351562500E+00,+2.1845231629E+00
+60.6000E-06,+2.8476562500E+00,+5.0390625000E+00,+2.1884294130E+00
+60.7000E-06,+2.8632812500E+00,+5.0468750000E+00,+2.1833512879E+00
+60.8000E-06,+2.8203125000E+00,+5.0195312500E+00,+2.1978044131E+00
+60.9000E-06,+2.8164062500E+00,+5.0273437500E+00,+2.2099137883E+00
+61.0000E-06,+2.8671875000E+00,+5.0664062500E+00,+2.1962419131E+00
+61.1000E-06,+2.9921875000E+00,+5.1328125000E+00,+2.1411637873E+00
+61.2000E-06,+2.7343750000E+00,+4.9453125000E+00,+2.2091325383E+00
+61.3000E-06,+2.8515625000E+00,+5.0351562500E+00,+2.1837419129E+00
+61.4000E-06,+2.9218750000E+00,+5.0937500000E+00,+2.1731950378E+00
+61.5000E-06,+2.9101562500E+00,+5.0664062500E+00,+2.1540544125E+00
+61.6000E-06,+2.9140625000E+00,+5.0664062500E+00,+2.1513200374E+00
+61.7000E-06,+2.9257812500E+00,+5.0703125000E+00,+2.1442887873E+00
+61.8000E-06,+2.9492187500E+00,+5.0781250000E+00,+2.1267106621E+00
+61.9000E-06,+2.9531250000E+00,+5.0742187500E+00,+2.1208512870E+00
+62.0000E-06,+2.9570312500E+00,+5.0703125000E+00,+2.1153825369E+00
+62.1000E-06,+2.9726562500E+00,+5.0781250000E+00,+2.1060075368E+00
+62.2000E-06,+2.9843750000E+00,+5.0781250000E+00,+2.0942887866E+00
+62.3000E-06,+2.9882812500E+00,+5.0742187500E+00,+2.0892106615E+00
+62.4000E-06,+3.0039062500E+00,+5.0820312500E+00,+2.0782731613E+00
+62.5000E-06,+3.0234375000E+00,+5.0898437500E+00,+2.0681169112E+00
+62.6000E-06,+3.0234375000E+00,+5.0859375000E+00,+2.0603044111E+00
+62.7000E-06,+3.0195312500E+00,+5.0781250000E+00,+2.0583512860E+00
+62.8000E-06,+3.0312500000E+00,+5.0820312500E+00,+2.0528825360E+00
+62.9000E-06,+3.0546875000E+00,+5.0937500000E+00,+2.0392106608E+00
+63.0000E-06,+3.0625000000E+00,+5.0898437500E+00,+2.0294450356E+00
+63.1000E-06,+3.0585937500E+00,+5.0859375000E+00,+2.0282731606E+00
+63.2000E-06,+3.0742187500E+00,+5.0898437500E+00,+2.0153825354E+00
+63.3000E-06,+3.0898437500E+00,+5.0937500000E+00,+2.0040544102E+00
+63.4000E-06,+3.0937500000E+00,+5.0898437500E+00,+1.9989762852E+00
+63.5000E-06,+3.0937500000E+00,+5.0898437500E+00,+1.9935075351E+00
+63.6000E-06,+3.1132812500E+00,+5.0937500000E+00,+1.9806169099E+00
+63.7000E-06,+3.1445312500E+00,+5.1093750000E+00,+1.9630387846E+00
+63.8000E-06,+3.1328125000E+00,+5.0937500000E+00,+1.9587419096E+00
+63.9000E-06,+3.1367187500E+00,+5.0937500000E+00,+1.9560075345E+00
+64.0000E-06,+3.1640625000E+00,+5.1015625000E+00,+1.9388200343E+00
+64.1000E-06,+3.1757812500E+00,+5.1015625000E+00,+1.9267106591E+00
+64.2000E-06,+3.1835937500E+00,+5.1054687500E+00,+1.9200700340E+00
+64.3000E-06,+3.1835937500E+00,+5.0976562500E+00,+1.9149919089E+00
+64.4000E-06,+3.1992187500E+00,+5.1015625000E+00,+1.9044450338E+00
+64.5000E-06,+3.2109375000E+00,+5.1054687500E+00,+1.8942887836E+00
+64.6000E-06,+3.2265625000E+00,+5.1093750000E+00,+1.8821794084E+00
+64.7000E-06,+3.2265625000E+00,+5.1015625000E+00,+1.8751481583E+00
+64.8000E-06,+3.2304687500E+00,+5.1015625000E+00,+1.8720231583E+00
+64.9000E-06,+3.2539062500E+00,+5.1132812500E+00,+1.8571794080E+00
+65.0000E-06,+3.2695312500E+00,+5.1132812500E+00,+1.8446794079E+00
+65.1000E-06,+3.2695312500E+00,+5.1093750000E+00,+1.8388200328E+00
+65.2000E-06,+3.2695312500E+00,+5.1093750000E+00,+1.8372575328E+00
+65.3000E-06,+3.2812500000E+00,+5.1054687500E+00,+1.8267106576E+00
+65.4000E-06,+3.3007812500E+00,+5.1171875000E+00,+1.8153825324E+00
+65.5000E-06,+3.3125000000E+00,+5.1132812500E+00,+1.8009294072E+00
+65.6000E-06,+3.3203125000E+00,+5.1132812500E+00,+1.7946794071E+00
+65.7000E-06,+3.3281250000E+00,+5.1171875000E+00,+1.7892106570E+00
+65.8000E-06,+3.3320312500E+00,+5.1132812500E+00,+1.7829606569E+00
+65.9000E-06,+3.3359375000E+00,+5.1132812500E+00,+1.7778825319E+00
+66.0000E-06,+3.3515625000E+00,+5.1171875000E+00,+1.7649919067E+00
+66.1000E-06,+3.3710937500E+00,+5.1250000000E+00,+1.7532731565E+00
+66.2000E-06,+3.3750000000E+00,+5.1210937500E+00,+1.7442887814E+00
+66.3000E-06,+3.3750000000E+00,+5.1210937500E+00,+1.7438981564E+00
+66.4000E-06,+3.3906250000E+00,+5.1289062500E+00,+1.7353044062E+00
+66.5000E-06,+3.3945312500E+00,+5.1210937500E+00,+1.7255387811E+00
+66.6000E-06,+3.3671875000E+00,+5.1015625000E+00,+1.7353044062E+00
+66.7000E-06,+3.4023437500E+00,+5.1250000000E+00,+1.7235856561E+00
+66.8000E-06,+3.4492187500E+00,+5.1445312500E+00,+1.6923356556E+00
+66.9000E-06,+3.4335937500E+00,+5.1328125000E+00,+1.6970231557E+00
+67.0000E-06,+3.4101562500E+00,+5.1171875000E+00,+1.7063981558E+00
+67.1000E-06,+3.4218750000E+00,+5.1210937500E+00,+1.7005387807E+00
+67.2000E-06,+3.4453125000E+00,+5.1289062500E+00,+1.6856950305E+00
+67.3000E-06,+3.4570312500E+00,+5.1328125000E+00,+1.6759294053E+00
+67.4000E-06,+3.4453125000E+00,+5.1250000000E+00,+1.6774919054E+00
+67.5000E-06,+3.4570312500E+00,+5.1328125000E+00,+1.6728044053E+00
+67.6000E-06,+3.4882812500E+00,+5.1445312500E+00,+1.6532731550E+00
+67.7000E-06,+3.5078125000E+00,+5.1445312500E+00,+1.6376481548E+00
+67.8000E-06,+3.4570312500E+00,+5.1132812500E+00,+1.6579606551E+00
+67.9000E-06,+3.4570312500E+00,+5.1210937500E+00,+1.6638200302E+00
+68.0000E-06,+3.4921875000E+00,+5.1328125000E+00,+1.6403825298E+00
+68.1000E-06,+3.5195312500E+00,+5.1445312500E+00,+1.6259294046E+00
+68.2000E-06,+3.5390625000E+00,+5.1523437500E+00,+1.6126481544E+00
+68.3000E-06,+3.5234375000E+00,+5.1367187500E+00,+1.6149919044E+00
+68.4000E-06,+3.5039062500E+00,+5.1289062500E+00,+1.6228044046E+00
+68.5000E-06,+3.5390625000E+00,+5.1445312500E+00,+1.6060075293E+00
+68.6000E-06,+3.5351562500E+00,+5.1367187500E+00,+1.6005387792E+00
+68.7000E-06,+3.5351562500E+00,+5.1367187500E+00,+1.6001481542E+00
+68.8000E-06,+3.5507812500E+00,+5.1406250000E+00,+1.5892106541E+00
+68.9000E-06,+3.5742187500E+00,+5.1523437500E+00,+1.5755387789E+00
+69.0000E-06,+3.5898437500E+00,+5.1562500000E+00,+1.5653825287E+00
+69.1000E-06,+3.5742187500E+00,+5.1445312500E+00,+1.5665544037E+00
+69.2000E-06,+3.5664062500E+00,+5.1367187500E+00,+1.5704606538E+00
+69.3000E-06,+3.5664062500E+00,+5.1328125000E+00,+1.5661637787E+00
+69.4000E-06,+3.5976562500E+00,+5.1484375000E+00,+1.5489762785E+00
+69.5000E-06,+3.6210937500E+00,+5.1601562500E+00,+1.5388200283E+00
+69.6000E-06,+3.6171875000E+00,+5.1523437500E+00,+1.5353044033E+00
+69.7000E-06,+3.5976562500E+00,+5.1406250000E+00,+1.5411637783E+00
+69.8000E-06,+3.6015625000E+00,+5.1406250000E+00,+1.5380387783E+00
+69.9000E-06,+3.6484375000E+00,+5.1640625000E+00,+1.5134294029E+00
+70.0000E-06,+3.6406250000E+00,+5.1523437500E+00,+1.5103044029E+00
+70.1000E-06,+3.6093750000E+00,+5.1328125000E+00,+1.5239762781E+00
+70.2000E-06,+3.6445312500E+00,+5.1523437500E+00,+1.5083512779E+00
+70.3000E-06,+3.6757812500E+00,+5.1640625000E+00,+1.4880387775E+00
+70.4000E-06,+3.6562500000E+00,+5.1523437500E+00,+1.4954606527E+00
+70.5000E-06,+3.6484375000E+00,+5.1484375000E+00,+1.4985856527E+00
+70.6000E-06,+3.6523437500E+00,+5.1406250000E+00,+1.4919450276E+00
+70.7000E-06,+3.6757812500E+00,+5.1562500000E+00,+1.4810075274E+00
+70.8000E-06,+3.7226562500E+00,+5.1835937500E+00,+1.4583512771E+00
+70.9000E-06,+3.6875000000E+00,+5.1523437500E+00,+1.4646012772E+00
+71.0000E-06,+3.6367187500E+00,+5.1289062500E+00,+1.4907731526E+00
+71.1000E-06,+3.6953125000E+00,+5.1640625000E+00,+1.4665544022E+00
+71.2000E-06,+3.7304687500E+00,+5.1718750000E+00,+1.4427262769E+00
+71.3000E-06,+3.7070312500E+00,+5.1562500000E+00,+1.4497575270E+00
+71.4000E-06,+3.6953125000E+00,+5.1484375000E+00,+1.4540544020E+00
+71.5000E-06,+3.7109375000E+00,+5.1601562500E+00,+1.4462419019E+00
+71.6000E-06,+3.7460937500E+00,+5.1757812500E+00,+1.4325700267E+00
+71.7000E-06,+3.7382812500E+00,+5.1640625000E+00,+1.4259294016E+00
+71.8000E-06,+3.7187500000E+00,+5.1523437500E+00,+1.4333512767E+00
+71.9000E-06,+3.7343750000E+00,+5.1601562500E+00,+1.4267106516E+00
+72.0000E-06,+3.7500000000E+00,+5.1640625000E+00,+1.4146012765E+00
+72.1000E-06,+3.7617187500E+00,+5.1679687500E+00,+1.4067887763E+00
+72.2000E-06,+3.7617187500E+00,+5.1679687500E+00,+1.4067887763E+00
+72.3000E-06,+3.7695312500E+00,+5.1718750000E+00,+1.4017106513E+00
+72.4000E-06,+3.7695312500E+00,+5.1640625000E+00,+1.3946794012E+00
+72.5000E-06,+3.7617187500E+00,+5.1562500000E+00,+1.3962419012E+00
+72.6000E-06,+3.7734375000E+00,+5.1640625000E+00,+1.3896012761E+00
+72.7000E-06,+3.7890625000E+00,+5.1679687500E+00,+1.3794450259E+00
+72.8000E-06,+3.7968750000E+00,+5.1718750000E+00,+1.3751481509E+00
+72.9000E-06,+3.7968750000E+00,+5.1718750000E+00,+1.3724137758E+00
+73.0000E-06,+3.8046875000E+00,+5.1757812500E+00,+1.3704606508E+00
+73.1000E-06,+3.8046875000E+00,+5.1679687500E+00,+1.3630387757E+00
+73.2000E-06,+3.8085937500E+00,+5.1679687500E+00,+1.3606950257E+00
+73.3000E-06,+3.8085937500E+00,+5.1679687500E+00,+1.3575700256E+00
+73.4000E-06,+3.8203125000E+00,+5.1679687500E+00,+1.3501481505E+00
+73.5000E-06,+3.8242187500E+00,+5.1718750000E+00,+1.3450700254E+00
+73.6000E-06,+3.8398437500E+00,+5.1796875000E+00,+1.3403825253E+00
+73.7000E-06,+3.8476562500E+00,+5.1757812500E+00,+1.3313981502E+00
+73.8000E-06,+3.8398437500E+00,+5.1718750000E+00,+1.3337419002E+00
+73.9000E-06,+3.8320312500E+00,+5.1640625000E+00,+1.3353044003E+00
+74.0000E-06,+3.8437500000E+00,+5.1757812500E+00,+1.3290544002E+00
+74.1000E-06,+3.8632812500E+00,+5.1796875000E+00,+1.3173356500E+00
+74.2000E-06,+3.8632812500E+00,+5.1796875000E+00,+1.3138200250E+00
+74.3000E-06,+3.8671875000E+00,+5.1757812500E+00,+1.3095231499E+00
+74.4000E-06,+3.8750000000E+00,+5.1796875000E+00,+1.3032731498E+00
+74.5000E-06,+3.8789062500E+00,+5.1757812500E+00,+1.3005387748E+00
+74.6000E-06,+3.8828125000E+00,+5.1757812500E+00,+1.2946793997E+00
+74.7000E-06,+3.8906250000E+00,+5.1796875000E+00,+1.2911637746E+00
+74.8000E-06,+3.8828125000E+00,+5.1718750000E+00,+1.2884293996E+00
+74.9000E-06,+3.8945312500E+00,+5.1757812500E+00,+1.2821793995E+00
+75.0000E-06,+3.9257812500E+00,+5.1914062500E+00,+1.2665543992E+00
+75.1000E-06,+3.9218750000E+00,+5.1835937500E+00,+1.2622575242E+00
+75.2000E-06,+3.9101562500E+00,+5.1796875000E+00,+1.2673356493E+00
+75.3000E-06,+3.9140625000E+00,+5.1757812500E+00,+1.2622575242E+00
+75.4000E-06,+3.9218750000E+00,+5.1796875000E+00,+1.2563981491E+00
+75.5000E-06,+3.9414062500E+00,+5.1875000000E+00,+1.2454606489E+00
+75.6000E-06,+3.9453125000E+00,+5.1835937500E+00,+1.2396012738E+00
+75.7000E-06,+3.9453125000E+00,+5.1835937500E+00,+1.2380387738E+00
+75.8000E-06,+3.9570312500E+00,+5.1835937500E+00,+1.2278825237E+00
+75.9000E-06,+3.9765625000E+00,+5.1914062500E+00,+1.2153825235E+00
+76.0000E-06,+3.9609375000E+00,+5.1796875000E+00,+1.2173356485E+00
+76.1000E-06,+3.9492187500E+00,+5.1718750000E+00,+1.2220231486E+00
+76.2000E-06,+3.9882812500E+00,+5.1914062500E+00,+1.2040543983E+00
+76.3000E-06,+4.0039062500E+00,+5.1953125000E+00,+1.1919450231E+00
+76.4000E-06,+3.9921875000E+00,+5.1835937500E+00,+1.1935075232E+00
+76.5000E-06,+3.9882812500E+00,+5.1835937500E+00,+1.1958512732E+00
+76.6000E-06,+4.0039062500E+00,+5.1875000000E+00,+1.1841325230E+00
+76.7000E-06,+4.0156250000E+00,+5.1914062500E+00,+1.1751481479E+00
+76.8000E-06,+4.0195312500E+00,+5.1875000000E+00,+1.1688981478E+00
+76.9000E-06,+4.0273437500E+00,+5.1914062500E+00,+1.1618668977E+00
+77.0000E-06,+4.0351562500E+00,+5.1914062500E+00,+1.1563981476E+00
+77.1000E-06,+4.0390625000E+00,+5.1914062500E+00,+1.1509293975E+00
+77.2000E-06,+4.0468750000E+00,+5.1875000000E+00,+1.1442887724E+00
+77.3000E-06,+4.0507812500E+00,+5.1875000000E+00,+1.1364762723E+00
+77.4000E-06,+4.0703125000E+00,+5.1953125000E+00,+1.1255387721E+00
+77.5000E-06,+4.0742187500E+00,+5.1953125000E+00,+1.1188981470E+00
+77.6000E-06,+4.0781250000E+00,+5.1914062500E+00,+1.1149918970E+00
+77.7000E-06,+4.0781250000E+00,+5.1914062500E+00,+1.1130387720E+00
+77.8000E-06,+4.0898437500E+00,+5.1953125000E+00,+1.1028825218E+00
+77.9000E-06,+4.1054687500E+00,+5.1992187500E+00,+1.0919450216E+00
+78.0000E-06,+4.1015625000E+00,+5.1914062500E+00,+1.0899918966E+00
+78.1000E-06,+4.1015625000E+00,+5.1914062500E+00,+1.0896012716E+00
+78.2000E-06,+4.1171875000E+00,+5.1953125000E+00,+1.0778825214E+00
+78.3000E-06,+4.1250000000E+00,+5.1953125000E+00,+1.0708512713E+00
+78.4000E-06,+4.1210937500E+00,+5.1953125000E+00,+1.0716325213E+00
+78.5000E-06,+4.1289062500E+00,+5.1953125000E+00,+1.0661637713E+00
+78.6000E-06,+4.1445312500E+00,+5.1992187500E+00,+1.0567887711E+00
+78.7000E-06,+4.1484375000E+00,+5.1992187500E+00,+1.0521012711E+00
+78.8000E-06,+4.1406250000E+00,+5.1953125000E+00,+1.0521012711E+00
+78.9000E-06,+4.1523437500E+00,+5.1992187500E+00,+1.0466325210E+00
+79.0000E-06,+4.1601562500E+00,+5.1992187500E+00,+1.0407731459E+00
+79.1000E-06,+4.1523437500E+00,+5.1953125000E+00,+1.0399918959E+00
+79.2000E-06,+4.1679687500E+00,+5.1992187500E+00,+1.0329606458E+00
+79.3000E-06,+4.1875000000E+00,+5.2070312500E+00,+1.0208512706E+00
+79.4000E-06,+4.1796875000E+00,+5.2031250000E+00,+1.0228043956E+00
+79.5000E-06,+4.1757812500E+00,+5.1992187500E+00,+1.0243668956E+00
+79.6000E-06,+4.1835937500E+00,+5.1992187500E+00,+1.0169450205E+00
+79.7000E-06,+4.1953125000E+00,+5.2070312500E+00,+1.0103043954E+00
+79.8000E-06,+4.1992187500E+00,+5.2031250000E+00,+1.0048356453E+00
+79.9000E-06,+4.2070312500E+00,+5.2109375000E+00,+1.0032731453E+00
+80.0000E-06,+3.8828125000E+00,+4.9453125000E+00,+1.0646012712E+00
+80.1000E-06,+4.2968750000E+00,+5.3281250000E+00,+1.0306168957E+00
+80.2000E-06,+4.1328125000E+00,+5.1757812500E+00,+1.0423356459E+00
+80.3000E-06,+4.0859375000E+00,+5.1171875000E+00,+1.0321793958E+00
+80.4000E-06,+4.1093750000E+00,+5.1523437500E+00,+1.0431168959E+00
+80.5000E-06,+4.0898437500E+00,+5.1445312500E+00,+1.0524918961E+00
+80.6000E-06,+4.0937500000E+00,+5.1484375000E+00,+1.0552262711E+00
+80.7000E-06,+4.0742187500E+00,+5.1445312500E+00,+1.0700700213E+00
+80.8000E-06,+4.0273437500E+00,+5.1289062500E+00,+1.1005387718E+00
+80.9000E-06,+4.0351562500E+00,+5.1367187500E+00,+1.1048356468E+00
+81.0000E-06,+4.0429687500E+00,+5.1445312500E+00,+1.1036637718E+00
+81.1000E-06,+4.0156250000E+00,+5.1367187500E+00,+1.1212418971E+00
+81.2000E-06,+3.9960937500E+00,+5.1367187500E+00,+1.1407731474E+00
+81.3000E-06,+3.9960937500E+00,+5.1406250000E+00,+1.1442887724E+00
+81.4000E-06,+3.9882812500E+00,+5.1406250000E+00,+1.1497575225E+00
+81.5000E-06,+3.9375000000E+00,+5.1132812500E+00,+1.1751481479E+00
+81.6000E-06,+3.9257812500E+00,+5.1210937500E+00,+1.1931168982E+00
+81.7000E-06,+3.9765625000E+00,+5.1484375000E+00,+1.1728043979E+00
+81.8000E-06,+3.9609375000E+00,+5.1406250000E+00,+1.1794450230E+00
+81.9000E-06,+3.9101562500E+00,+5.1210937500E+00,+1.2114762734E+00
+82.0000E-06,+3.8867187500E+00,+5.1093750000E+00,+1.2251481486E+00
+82.1000E-06,+3.8984375000E+00,+5.1210937500E+00,+1.2247575236E+00
+82.2000E-06,+3.9101562500E+00,+5.1328125000E+00,+1.2243668986E+00
+82.3000E-06,+3.8906250000E+00,+5.1250000000E+00,+1.2341325238E+00
+82.4000E-06,+3.8750000000E+00,+5.1210937500E+00,+1.2454606489E+00
+82.5000E-06,+3.8476562500E+00,+5.1093750000E+00,+1.2614762742E+00
+82.6000E-06,+3.8789062500E+00,+5.1328125000E+00,+1.2548356491E+00
+82.7000E-06,+3.8671875000E+00,+5.1210937500E+00,+1.2540543991E+00
+82.8000E-06,+3.8046875000E+00,+5.0937500000E+00,+1.2915543996E+00
+82.9000E-06,+3.8164062500E+00,+5.1093750000E+00,+1.2923356496E+00
+83.0000E-06,+3.8398437500E+00,+5.1210937500E+00,+1.2806168995E+00
+83.1000E-06,+3.8437500000E+00,+5.1250000000E+00,+1.2786637744E+00
+83.2000E-06,+3.8164062500E+00,+5.1093750000E+00,+1.2954606497E+00
+83.3000E-06,+3.7929687500E+00,+5.1015625000E+00,+1.3110856499E+00
+83.4000E-06,+3.8203125000E+00,+5.1250000000E+00,+1.3040543998E+00
+83.5000E-06,+3.8007812500E+00,+5.1132812500E+00,+1.3118668999E+00
+83.6000E-06,+3.7695312500E+00,+5.0976562500E+00,+1.3298356502E+00
+83.7000E-06,+3.7656250000E+00,+5.1015625000E+00,+1.3353044003E+00
+83.8000E-06,+3.7734375000E+00,+5.1093750000E+00,+1.3353044003E+00
+83.9000E-06,+3.7851562500E+00,+5.1171875000E+00,+1.3333512752E+00
+84.0000E-06,+3.7656250000E+00,+5.1093750000E+00,+1.3435075254E+00
+84.1000E-06,+3.7304687500E+00,+5.0937500000E+00,+1.3649919007E+00
+84.2000E-06,+3.7421875000E+00,+5.1054687500E+00,+1.3642106507E+00
+84.3000E-06,+3.7421875000E+00,+5.1054687500E+00,+1.3630387757E+00
+84.4000E-06,+3.7148437500E+00,+5.0937500000E+00,+1.3821794010E+00
+84.5000E-06,+3.7187500000E+00,+5.1015625000E+00,+1.3841325260E+00
+84.6000E-06,+3.7226562500E+00,+5.1054687500E+00,+1.3845231510E+00
+84.7000E-06,+3.7187500000E+00,+5.1093750000E+00,+1.3899919011E+00
+84.8000E-06,+3.6992187500E+00,+5.0976562500E+00,+1.4009294013E+00
+84.9000E-06,+3.6835937500E+00,+5.0937500000E+00,+1.4126481514E+00
+85.0000E-06,+3.6875000000E+00,+5.0976562500E+00,+1.4114762764E+00
+85.1000E-06,+3.6835937500E+00,+5.0976562500E+00,+1.4157731515E+00
+85.2000E-06,+3.6757812500E+00,+5.0976562500E+00,+1.4204606515E+00
+85.3000E-06,+3.6601562500E+00,+5.0898437500E+00,+1.4317887767E+00
+85.4000E-06,+3.6601562500E+00,+5.0937500000E+00,+1.4368669018E+00
+85.5000E-06,+3.6640625000E+00,+5.0976562500E+00,+1.4341325267E+00
+85.6000E-06,+3.6484375000E+00,+5.0898437500E+00,+1.4423356519E+00
+85.7000E-06,+3.6406250000E+00,+5.0937500000E+00,+1.4528825270E+00
+85.8000E-06,+3.6328125000E+00,+5.0898437500E+00,+1.4575700271E+00
+85.9000E-06,+3.6132812500E+00,+5.0820312500E+00,+1.4677262772E+00
+86.0000E-06,+3.6132812500E+00,+5.0898437500E+00,+1.4739762773E+00
+86.1000E-06,+3.6328125000E+00,+5.1015625000E+00,+1.4665544022E+00
+86.2000E-06,+3.6171875000E+00,+5.0937500000E+00,+1.4743669023E+00
+86.3000E-06,+3.5937500000E+00,+5.0820312500E+00,+1.4911637776E+00
+86.4000E-06,+3.5820312500E+00,+5.0820312500E+00,+1.5001481527E+00
+86.5000E-06,+3.5898437500E+00,+5.0898437500E+00,+1.4985856527E+00
+86.6000E-06,+3.5898437500E+00,+5.0898437500E+00,+1.5009294027E+00
+86.7000E-06,+3.5703125000E+00,+5.0820312500E+00,+1.5118669029E+00
+86.8000E-06,+3.5625000000E+00,+5.0820312500E+00,+1.5200700280E+00
+86.9000E-06,+3.5664062500E+00,+5.0859375000E+00,+1.5181169030E+00
+87.0000E-06,+3.5781250000E+00,+5.0937500000E+00,+1.5153825280E+00
+87.1000E-06,+3.5390625000E+00,+5.0781250000E+00,+1.5368669033E+00
+87.2000E-06,+3.5117187500E+00,+5.0664062500E+00,+1.5548356535E+00
+87.3000E-06,+3.5390625000E+00,+5.0859375000E+00,+1.5458512784E+00
+87.4000E-06,+3.5546875000E+00,+5.0937500000E+00,+1.5380387783E+00
+87.5000E-06,+3.5234375000E+00,+5.0820312500E+00,+1.5571794036E+00
+87.6000E-06,+3.5039062500E+00,+5.0742187500E+00,+1.5692887788E+00
+87.7000E-06,+3.5156250000E+00,+5.0859375000E+00,+1.5685075287E+00
+87.8000E-06,+3.5039062500E+00,+5.0781250000E+00,+1.5720231538E+00
+87.9000E-06,+3.4921875000E+00,+5.0742187500E+00,+1.5841325290E+00
+88.0000E-06,+3.4960937500E+00,+5.0781250000E+00,+1.5829606540E+00
+88.1000E-06,+3.4960937500E+00,+5.0820312500E+00,+1.5856950290E+00
+88.2000E-06,+3.4843750000E+00,+5.0781250000E+00,+1.5927262791E+00
+88.3000E-06,+3.4609375000E+00,+5.0664062500E+00,+1.6063981543E+00
+88.4000E-06,+3.4648437500E+00,+5.0742187500E+00,+1.6110856544E+00
+88.5000E-06,+3.4765625000E+00,+5.0820312500E+00,+1.6056169043E+00
+88.6000E-06,+3.4570312500E+00,+5.0703125000E+00,+1.6161637795E+00
+88.7000E-06,+3.4414062500E+00,+5.0703125000E+00,+1.6278825296E+00
+88.8000E-06,+3.4453125000E+00,+5.0742187500E+00,+1.6278825296E+00
+88.9000E-06,+3.4492187500E+00,+5.0742187500E+00,+1.6278825296E+00
+89.0000E-06,+3.4296875000E+00,+5.0664062500E+00,+1.6372575298E+00
+89.1000E-06,+3.4257812500E+00,+5.0703125000E+00,+1.6442887799E+00
+89.2000E-06,+3.4257812500E+00,+5.0703125000E+00,+1.6466325299E+00
+89.3000E-06,+3.4218750000E+00,+5.0703125000E+00,+1.6489762799E+00
+89.4000E-06,+3.4140625000E+00,+5.0703125000E+00,+1.6544450300E+00
+89.5000E-06,+3.4062500000E+00,+5.0703125000E+00,+1.6622575301E+00
+89.6000E-06,+3.4062500000E+00,+5.0703125000E+00,+1.6646012802E+00
+89.7000E-06,+3.3945312500E+00,+5.0664062500E+00,+1.6720231553E+00
+89.8000E-06,+3.3828125000E+00,+5.0625000000E+00,+1.6810075304E+00
+89.9000E-06,+3.3945312500E+00,+5.0742187500E+00,+1.6790544054E+00
+90.0000E-06,+3.3750000000E+00,+5.0625000000E+00,+1.6860856555E+00
+90.1000E-06,+3.3593750000E+00,+5.0625000000E+00,+1.7013200307E+00
+90.2000E-06,+3.3710937500E+00,+5.0703125000E+00,+1.6989762807E+00
+90.3000E-06,+3.3671875000E+00,+5.0664062500E+00,+1.7001481557E+00
+90.4000E-06,+3.3554687500E+00,+5.0625000000E+00,+1.7087419058E+00
+90.5000E-06,+3.3320312500E+00,+5.0585937500E+00,+1.7235856561E+00
+90.6000E-06,+3.3476562500E+00,+5.0664062500E+00,+1.7216325310E+00
+90.7000E-06,+3.3437500000E+00,+5.0664062500E+00,+1.7196794060E+00
+90.8000E-06,+3.3203125000E+00,+5.0585937500E+00,+1.7349137812E+00
+90.9000E-06,+3.3203125000E+00,+5.0625000000E+00,+1.7399919063E+00
