x-axis,1,2,MATH
second,Volt,Volt,Volt
+90.6000E-06,+3.3359375000E+00,+5.0625000000E+00,+1.7263200311E+00
+90.7000E-06,+3.3437500000E+00,+5.0664062500E+00,+1.7235856561E+00
+90.8000E-06,+3.3359375000E+00,+5.0625000000E+00,+1.7274919061E+00
+90.9000E-06,+3.3242187500E+00,+5.0625000000E+00,+1.7384294063E+00
+91.0000E-06,+3.3046875000E+00,+5.0546875000E+00,+1.7493669064E+00
+91.1000E-06,+3.3046875000E+00,+5.0585937500E+00,+1.7517106565E+00
+91.2000E-06,+3.3085937500E+00,+5.0625000000E+00,+1.7521012815E+00
+91.3000E-06,+3.3085937500E+00,+5.0625000000E+00,+1.7571794066E+00
+91.4000E-06,+3.2890625000E+00,+5.0585937500E+00,+1.7692887817E+00
+91.5000E-06,+3.2617187500E+00,+5.0468750000E+00,+1.7853044070E+00
+91.6000E-06,+3.2734375000E+00,+5.0585937500E+00,+1.7845231570E+00
+91.7000E-06,+3.2968750000E+00,+5.0703125000E+00,+1.7731950318E+00
+91.8000E-06,+3.2656250000E+00,+5.0546875000E+00,+1.7884294070E+00
+91.9000E-06,+3.2343750000E+00,+5.0429687500E+00,+1.8114762824E+00
+92.0000E-06,+3.2500000000E+00,+5.0546875000E+00,+1.8071794073E+00
+92.1000E-06,+3.2578125000E+00,+5.0585937500E+00,+1.8017106572E+00
+92.2000E-06,+3.2421875000E+00,+5.0546875000E+00,+1.8130387824E+00
+92.3000E-06,+3.2265625000E+00,+5.0507812500E+00,+1.8251481576E+00
+92.4000E-06,+3.2265625000E+00,+5.0546875000E+00,+1.8271012826E+00
+92.5000E-06,+3.2265625000E+00,+5.0546875000E+00,+1.8278825326E+00
+92.6000E-06,+3.2265625000E+00,+5.0625000000E+00,+1.8356950327E+00
+92.7000E-06,+3.2070312500E+00,+5.0507812500E+00,+1.8415544078E+00
+92.8000E-06,+3.1875000000E+00,+5.0429687500E+00,+1.8563981580E+00
+92.9000E-06,+3.1992187500E+00,+5.0546875000E+00,+1.8528825330E+00
+93.0000E-06,+3.2031250000E+00,+5.0585937500E+00,+1.8544450330E+00
+93.1000E-06,+3.1875000000E+00,+5.0507812500E+00,+1.8642106582E+00
+93.2000E-06,+3.1718750000E+00,+5.0468750000E+00,+1.8755387833E+00
+93.3000E-06,+3.1718750000E+00,+5.0507812500E+00,+1.8774919084E+00
+93.4000E-06,+3.1718750000E+00,+5.0507812500E+00,+1.8786637834E+00
+93.5000E-06,+3.1718750000E+00,+5.0546875000E+00,+1.8817887834E+00
+93.6000E-06,+3.1484375000E+00,+5.0429687500E+00,+1.8942887836E+00
+93.7000E-06,+3.1289062500E+00,+5.0390625000E+00,+1.9099137838E+00
+93.8000E-06,+3.1640625000E+00,+5.0625000000E+00,+1.8966325336E+00
+93.9000E-06,+3.1523437500E+00,+5.0546875000E+00,+1.9017106587E+00
+94.0000E-06,+3.1289062500E+00,+5.0468750000E+00,+1.9157731589E+00
+94.1000E-06,+3.1171875000E+00,+5.0390625000E+00,+1.9224137840E+00
+94.2000E-06,+3.1132812500E+00,+5.0429687500E+00,+1.9274919091E+00
+94.3000E-06,+3.1171875000E+00,+5.0468750000E+00,+1.9298356591E+00
+94.4000E-06,+3.1132812500E+00,+5.0468750000E+00,+1.9333512842E+00
+94.5000E-06,+3.1093750000E+00,+5.0468750000E+00,+1.9392106593E+00
+94.6000E-06,+3.0898437500E+00,+5.0351562500E+00,+1.9458512844E+00
+94.7000E-06,+3.1132812500E+00,+5.0585937500E+00,+1.9442887843E+00
+94.8000E-06,+3.1250000000E+00,+5.0585937500E+00,+1.9345231592E+00
+94.9000E-06,+3.0429687500E+00,+5.0195312500E+00,+1.9759294098E+00
+95.0000E-06,+3.0390625000E+00,+5.0234375000E+00,+1.9860856600E+00
+95.1000E-06,+3.0820312500E+00,+5.0468750000E+00,+1.9653825347E+00
+95.2000E-06,+3.1015625000E+00,+5.0585937500E+00,+1.9579606596E+00
+95.3000E-06,+3.0820312500E+00,+5.0507812500E+00,+1.9685075347E+00
+95.4000E-06,+3.0429687500E+00,+5.0312500000E+00,+1.9888200350E+00
+95.5000E-06,+3.0507812500E+00,+5.0429687500E+00,+1.9911637850E+00
+95.6000E-06,+3.0546875000E+00,+5.0429687500E+00,+1.9860856600E+00
+95.7000E-06,+3.0273437500E+00,+5.0273437500E+00,+2.0017106602E+00
+95.8000E-06,+3.0312500000E+00,+5.0351562500E+00,+2.0021012852E+00
+95.9000E-06,+3.0429687500E+00,+5.0429687500E+00,+1.9993669102E+00
+96.0000E-06,+3.0585937500E+00,+5.0546875000E+00,+1.9946794101E+00
+96.1000E-06,+3.0390625000E+00,+5.0429687500E+00,+2.0036637852E+00
+96.2000E-06,+3.0117187500E+00,+5.0312500000E+00,+2.0192887855E+00
+96.3000E-06,+3.0078125000E+00,+5.0312500000E+00,+2.0235856605E+00
+96.4000E-06,+3.0117187500E+00,+5.0351562500E+00,+2.0216325355E+00
+96.5000E-06,+3.0195312500E+00,+5.0429687500E+00,+2.0231950355E+00
+96.6000E-06,+3.0117187500E+00,+5.0390625000E+00,+2.0271012856E+00
+96.7000E-06,+3.0078125000E+00,+5.0390625000E+00,+2.0321794107E+00
+96.8000E-06,+3.0117187500E+00,+5.0429687500E+00,+2.0317887857E+00
+96.9000E-06,+2.9882812500E+00,+5.0273437500E+00,+2.0415544108E+00
+97.0000E-06,+2.9843750000E+00,+5.0312500000E+00,+2.0489762859E+00
+97.1000E-06,+2.9921875000E+00,+5.0390625000E+00,+2.0446794108E+00
+97.2000E-06,+2.9843750000E+00,+5.0312500000E+00,+2.0489762859E+00
+97.3000E-06,+2.9765625000E+00,+5.0351562500E+00,+2.0583512860E+00
+97.4000E-06,+2.9765625000E+00,+5.0351562500E+00,+2.0591325361E+00
+97.5000E-06,+2.9726562500E+00,+5.0351562500E+00,+2.0634294111E+00
+97.6000E-06,+2.9687500000E+00,+5.0351562500E+00,+2.0661637862E+00
+97.7000E-06,+2.9570312500E+00,+5.0273437500E+00,+2.0728044113E+00
+97.8000E-06,+2.9609375000E+00,+5.0351562500E+00,+2.0755387863E+00
+97.9000E-06,+2.9609375000E+00,+5.0351562500E+00,+2.0763200363E+00
+98.0000E-06,+2.9296875000E+00,+5.0195312500E+00,+2.0907731615E+00
+98.1000E-06,+2.9257812500E+00,+5.0273437500E+00,+2.0997575367E+00
+98.2000E-06,+2.9687500000E+00,+5.0468750000E+00,+2.0802262864E+00
+98.3000E-06,+2.9570312500E+00,+5.0390625000E+00,+2.0825700364E+00
+98.4000E-06,+2.9218750000E+00,+5.0234375000E+00,+2.1005387867E+00
+98.5000E-06,+2.8984375000E+00,+5.0156250000E+00,+2.1165544119E+00
+98.6000E-06,+2.9179687500E+00,+5.0273437500E+00,+2.1095231618E+00
+98.7000E-06,+2.9296875000E+00,+5.0351562500E+00,+2.1044450367E+00
+98.8000E-06,+2.9179687500E+00,+5.0312500000E+00,+2.1110856618E+00
+98.9000E-06,+2.9023437500E+00,+5.0234375000E+00,+2.1224137870E+00
+99.0000E-06,+2.8867187500E+00,+5.0195312500E+00,+2.1310075371E+00
+99.1000E-06,+2.9414062500E+00,+5.0546875000E+00,+2.1126481619E+00
+99.2000E-06,+2.9101562500E+00,+5.0273437500E+00,+2.1192887870E+00
+99.3000E-06,+2.8398437500E+00,+5.0000000000E+00,+2.1583512875E+00
+99.4000E-06,+2.8671875000E+00,+5.0195312500E+00,+2.1517106624E+00
+99.5000E-06,+2.9023437500E+00,+5.0351562500E+00,+2.1325700372E+00
+99.6000E-06,+2.9062500000E+00,+5.0390625000E+00,+2.1321794121E+00
+99.7000E-06,+2.8750000000E+00,+5.0234375000E+00,+2.1466325374E+00
+99.8000E-06,+2.8437500000E+00,+5.0117187500E+00,+2.1669450377E+00
+99.9000E-06,+2.8828125000E+00,+5.0390625000E+00,+2.1540544125E+00
+100.0000E-06,+2.9218750000E+00,+5.1093750000E+00,+2.1880387880E+00
+100.1000E-06,+2.8398437500E+00,+5.0117187500E+00,+2.1708512877E+00
+100.2000E-06,+2.8554687500E+00,+5.0351562500E+00,+2.1774919128E+00
+100.3000E-06,+2.8671875000E+00,+5.0429687500E+00,+2.1771012878E+00
+100.4000E-06,+2.8867187500E+00,+5.0507812500E+00,+2.1649919126E+00
+100.5000E-06,+2.8593750000E+00,+5.0390625000E+00,+2.1774919128E+00
+100.6000E-06,+2.8320312500E+00,+5.0273437500E+00,+2.1962419131E+00
+100.7000E-06,+2.8359375000E+00,+5.0351562500E+00,+2.1958512881E+00
+100.8000E-06,+2.8437500000E+00,+5.0351562500E+00,+2.1931169131E+00
+100.9000E-06,+2.8398437500E+00,+5.0390625000E+00,+2.1974137881E+00
+101.0000E-06,+2.8515625000E+00,+5.0546875000E+00,+2.2028825382E+00
+101.1000E-06,+2.9765625000E+00,+5.1210937500E+00,+2.1450700373E+00
+101.2000E-06,+2.7500000000E+00,+4.9570312500E+00,+2.2067887883E+00
+101.3000E-06,+2.8515625000E+00,+5.0351562500E+00,+2.1821794129E+00
+101.4000E-06,+2.9179687500E+00,+5.0937500000E+00,+2.1735856628E+00
+101.5000E-06,+2.9101562500E+00,+5.0625000000E+00,+2.1532731625E+00
+101.6000E-06,+2.9296875000E+00,+5.0742187500E+00,+2.1454606623E+00
+101.7000E-06,+2.9257812500E+00,+5.0664062500E+00,+2.1423356623E+00
+101.8000E-06,+2.9414062500E+00,+5.0742187500E+00,+2.1310075371E+00
+101.9000E-06,+2.9687500000E+00,+5.0820312500E+00,+2.1149919119E+00
+102.0000E-06,+2.9609375000E+00,+5.0703125000E+00,+2.1110856618E+00
+102.1000E-06,+2.9492187500E+00,+5.0625000000E+00,+2.1153825369E+00
+102.2000E-06,+2.9921875000E+00,+5.0859375000E+00,+2.0942887866E+00
+102.3000E-06,+3.0117187500E+00,+5.0859375000E+00,+2.0759294113E+00
+102.4000E-06,+2.9960937500E+00,+5.0781250000E+00,+2.0790544114E+00
+102.5000E-06,+3.0039062500E+00,+5.0781250000E+00,+2.0743669113E+00
+102.6000E-06,+3.0234375000E+00,+5.0859375000E+00,+2.0622575361E+00
+102.7000E-06,+3.0390625000E+00,+5.0898437500E+00,+2.0509294109E+00
+102.8000E-06,+3.0390625000E+00,+5.0859375000E+00,+2.0474137859E+00
+102.9000E-06,+3.0390625000E+00,+5.0820312500E+00,+2.0438981608E+00
+103.0000E-06,+3.0507812500E+00,+5.0859375000E+00,+2.0333512857E+00
+103.1000E-06,+3.0859375000E+00,+5.1015625000E+00,+2.0157731604E+00
+103.2000E-06,+3.0820312500E+00,+5.0937500000E+00,+2.0087419103E+00
+103.3000E-06,+3.0585937500E+00,+5.0781250000E+00,+2.0173356604E+00
+103.4000E-06,+3.0976562500E+00,+5.0976562500E+00,+1.9997575352E+00
+103.5000E-06,+3.1250000000E+00,+5.1054687500E+00,+1.9786637849E+00
+103.6000E-06,+3.1171875000E+00,+5.0937500000E+00,+1.9767106598E+00
+103.7000E-06,+3.1093750000E+00,+5.0859375000E+00,+1.9767106598E+00
+103.8000E-06,+3.1328125000E+00,+5.0976562500E+00,+1.9626481596E+00
+103.9000E-06,+3.1757812500E+00,+5.1093750000E+00,+1.9360856592E+00
+104.0000E-06,+3.1718750000E+00,+5.1015625000E+00,+1.9317887842E+00
+104.1000E-06,+3.1523437500E+00,+5.0898437500E+00,+1.9399919093E+00
+104.2000E-06,+3.1679687500E+00,+5.0976562500E+00,+1.9271012841E+00
+104.3000E-06,+3.2109375000E+00,+5.1132812500E+00,+1.9024919087E+00
+104.4000E-06,+3.2109375000E+00,+5.1054687500E+00,+1.8938981586E+00
+104.5000E-06,+3.1875000000E+00,+5.0937500000E+00,+1.9052262838E+00
+104.6000E-06,+3.2031250000E+00,+5.0976562500E+00,+1.8938981586E+00
+104.7000E-06,+3.2421875000E+00,+5.1132812500E+00,+1.8716325333E+00
+104.8000E-06,+3.2578125000E+00,+5.1132812500E+00,+1.8571794080E+00
+104.9000E-06,+3.2539062500E+00,+5.1093750000E+00,+1.8544450330E+00
+105.0000E-06,+3.2500000000E+00,+5.1054687500E+00,+1.8532731580E+00
+105.1000E-06,+3.2617187500E+00,+5.1054687500E+00,+1.8450700329E+00
+105.2000E-06,+3.2851562500E+00,+5.1132812500E+00,+1.8290544076E+00
+105.3000E-06,+3.2929687500E+00,+5.1132812500E+00,+1.8188981575E+00
+105.4000E-06,+3.2851562500E+00,+5.1054687500E+00,+1.8188981575E+00
+105.5000E-06,+3.3046875000E+00,+5.1132812500E+00,+1.8087419073E+00
+105.6000E-06,+3.3320312500E+00,+5.1250000000E+00,+1.7899919070E+00
+105.7000E-06,+3.3398437500E+00,+5.1210937500E+00,+1.7813981569E+00
+105.8000E-06,+3.3242187500E+00,+5.1093750000E+00,+1.7845231570E+00
+105.9000E-06,+3.3203125000E+00,+5.1054687500E+00,+1.7829606569E+00
+106.0000E-06,+3.3515625000E+00,+5.1171875000E+00,+1.7665544067E+00
+106.1000E-06,+3.3789062500E+00,+5.1250000000E+00,+1.7485856564E+00
+106.2000E-06,+3.3867187500E+00,+5.1289062500E+00,+1.7419450313E+00
+106.3000E-06,+3.3789062500E+00,+5.1210937500E+00,+1.7411637813E+00
+106.4000E-06,+3.3789062500E+00,+5.1171875000E+00,+1.7388200313E+00
+106.5000E-06,+3.3750000000E+00,+5.1132812500E+00,+1.7353044062E+00
+106.6000E-06,+3.3906250000E+00,+5.1210937500E+00,+1.7274919061E+00
+106.7000E-06,+3.4492187500E+00,+5.1445312500E+00,+1.6974137807E+00
+106.8000E-06,+3.4179687500E+00,+5.1250000000E+00,+1.7032731558E+00
+106.9000E-06,+3.3984375000E+00,+5.1132812500E+00,+1.7181169060E+00
+107.0000E-06,+3.4218750000E+00,+5.1250000000E+00,+1.7028825307E+00
+107.1000E-06,+3.4531250000E+00,+5.1367187500E+00,+1.6833512805E+00
+107.2000E-06,+3.4414062500E+00,+5.1250000000E+00,+1.6833512805E+00
+107.3000E-06,+3.4257812500E+00,+5.1171875000E+00,+1.6915544056E+00
+107.4000E-06,+3.4570312500E+00,+5.1328125000E+00,+1.6728044053E+00
+107.5000E-06,+3.4648437500E+00,+5.1289062500E+00,+1.6646012802E+00
+107.6000E-06,+3.5000000000E+00,+5.1523437500E+00,+1.6505387800E+00
+107.7000E-06,+3.4726562500E+00,+5.1250000000E+00,+1.6521012800E+00
+107.8000E-06,+3.4414062500E+00,+5.1132812500E+00,+1.6696794053E+00
+107.9000E-06,+3.4921875000E+00,+5.1406250000E+00,+1.6474137799E+00
+108.0000E-06,+3.5273437500E+00,+5.1484375000E+00,+1.6185075295E+00
+108.1000E-06,+3.5156250000E+00,+5.1406250000E+00,+1.6235856546E+00
+108.2000E-06,+3.5000000000E+00,+5.1289062500E+00,+1.6286637796E+00
+108.3000E-06,+3.4960937500E+00,+5.1289062500E+00,+1.6298356547E+00
+108.4000E-06,+3.5507812500E+00,+5.1523437500E+00,+1.6044450293E+00
+108.5000E-06,+3.5390625000E+00,+5.1406250000E+00,+1.6013200292E+00
+108.6000E-06,+3.5273437500E+00,+5.1328125000E+00,+1.6052262793E+00
+108.7000E-06,+3.5468750000E+00,+5.1445312500E+00,+1.5946794041E+00
+108.8000E-06,+3.5585937500E+00,+5.1445312500E+00,+1.5856950290E+00
+108.9000E-06,+3.5703125000E+00,+5.1484375000E+00,+1.5774919039E+00
+109.0000E-06,+3.5664062500E+00,+5.1406250000E+00,+1.5759294039E+00
+109.1000E-06,+3.5664062500E+00,+5.1406250000E+00,+1.5720231538E+00
+109.2000E-06,+3.5820312500E+00,+5.1484375000E+00,+1.5649919037E+00
+109.3000E-06,+3.5898437500E+00,+5.1445312500E+00,+1.5548356535E+00
+109.4000E-06,+3.6015625000E+00,+5.1523437500E+00,+1.5505387785E+00
+109.5000E-06,+3.6054687500E+00,+5.1523437500E+00,+1.5470231534E+00
+109.6000E-06,+3.5976562500E+00,+5.1406250000E+00,+1.5431169034E+00
+109.7000E-06,+3.6171875000E+00,+5.1523437500E+00,+1.5349137782E+00
+109.8000E-06,+3.6250000000E+00,+5.1484375000E+00,+1.5255387781E+00
+109.9000E-06,+3.6250000000E+00,+5.1484375000E+00,+1.5239762781E+00
+110.0000E-06,+3.6367187500E+00,+5.1523437500E+00,+1.5169450280E+00
+110.1000E-06,+3.6328125000E+00,+5.1484375000E+00,+1.5134294029E+00
+110.2000E-06,+3.6523437500E+00,+5.1562500000E+00,+1.5048356528E+00
+110.3000E-06,+3.6523437500E+00,+5.1484375000E+00,+1.4993669027E+00
+110.4000E-06,+3.6484375000E+00,+5.1484375000E+00,+1.4993669027E+00
+110.5000E-06,+3.6679687500E+00,+5.1601562500E+00,+1.4896012776E+00
+110.6000E-06,+3.6679687500E+00,+5.1484375000E+00,+1.4817887775E+00
+110.7000E-06,+3.6445312500E+00,+5.1367187500E+00,+1.4942887776E+00
+110.8000E-06,+3.6992187500E+00,+5.1679687500E+00,+1.4716325273E+00
+110.9000E-06,+3.7148437500E+00,+5.1679687500E+00,+1.4536637770E+00
+111.0000E-06,+3.6757812500E+00,+5.1484375000E+00,+1.4720231523E+00
+111.1000E-06,+3.6757812500E+00,+5.1445312500E+00,+1.4704606523E+00
+111.2000E-06,+3.6992187500E+00,+5.1601562500E+00,+1.4603044021E+00
+111.3000E-06,+3.7226562500E+00,+5.1679687500E+00,+1.4454606519E+00
+111.4000E-06,+3.7031250000E+00,+5.1523437500E+00,+1.4501481520E+00
+111.5000E-06,+3.7109375000E+00,+5.1601562500E+00,+1.4489762770E+00
+111.6000E-06,+3.7265625000E+00,+5.1601562500E+00,+1.4333512767E+00
+111.7000E-06,+3.7460937500E+00,+5.1718750000E+00,+1.4251481516E+00
+111.8000E-06,+3.7539062500E+00,+5.1679687500E+00,+1.4146012765E+00
+111.9000E-06,+3.6914062500E+00,+5.1328125000E+00,+1.4388200268E+00
+112.0000E-06,+3.7226562500E+00,+5.1562500000E+00,+1.4329606517E+00
+112.1000E-06,+3.7968750000E+00,+5.1875000000E+00,+1.3919450261E+00
+112.2000E-06,+3.7734375000E+00,+5.1679687500E+00,+1.3942887762E+00
+112.3000E-06,+3.7539062500E+00,+5.1601562500E+00,+1.4071794013E+00
+112.4000E-06,+3.7539062500E+00,+5.1562500000E+00,+1.4005387762E+00
+112.5000E-06,+3.7773437500E+00,+5.1679687500E+00,+1.3888200261E+00
+112.6000E-06,+3.7929687500E+00,+5.1718750000E+00,+1.3790544009E+00
+112.7000E-06,+3.7773437500E+00,+5.1601562500E+00,+1.3845231510E+00
+112.8000E-06,+3.7929687500E+00,+5.1718750000E+00,+1.3786637759E+00
+112.9000E-06,+3.8085937500E+00,+5.1757812500E+00,+1.3661637757E+00
+113.0000E-06,+3.8085937500E+00,+5.1718750000E+00,+1.3646012757E+00
+113.1000E-06,+3.7968750000E+00,+5.1640625000E+00,+1.3649919007E+00
+113.2000E-06,+3.7968750000E+00,+5.1640625000E+00,+1.3657731507E+00
+113.3000E-06,+3.8203125000E+00,+5.1757812500E+00,+1.3524919005E+00
+113.4000E-06,+3.8281250000E+00,+5.1757812500E+00,+1.3462419004E+00
+113.5000E-06,+3.8242187500E+00,+5.1718750000E+00,+1.3481950255E+00
+113.6000E-06,+3.8359375000E+00,+5.1796875000E+00,+1.3431169004E+00
+113.7000E-06,+3.8359375000E+00,+5.1718750000E+00,+1.3364762753E+00
+113.8000E-06,+3.8398437500E+00,+5.1718750000E+00,+1.3337419002E+00
+113.9000E-06,+3.8320312500E+00,+5.1679687500E+00,+1.3341325253E+00
+114.0000E-06,+3.8359375000E+00,+5.1679687500E+00,+1.3317887752E+00
+114.1000E-06,+3.8867187500E+00,+5.1953125000E+00,+1.3071793999E+00
+114.2000E-06,+3.8828125000E+00,+5.1835937500E+00,+1.3021012748E+00
+114.3000E-06,+3.8476562500E+00,+5.1679687500E+00,+1.3177262750E+00
+114.4000E-06,+3.8593750000E+00,+5.1718750000E+00,+1.3138200250E+00
+114.5000E-06,+3.8789062500E+00,+5.1796875000E+00,+1.3001481497E+00
+114.6000E-06,+3.8906250000E+00,+5.1796875000E+00,+1.2907731496E+00
+114.7000E-06,+3.8906250000E+00,+5.1796875000E+00,+1.2896012746E+00
+114.8000E-06,+3.8906250000E+00,+5.1757812500E+00,+1.2853043995E+00
+114.9000E-06,+3.8906250000E+00,+5.1757812500E+00,+1.2825700245E+00
+115.0000E-06,+3.9218750000E+00,+5.1914062500E+00,+1.2700700243E+00
+115.1000E-06,+3.9218750000E+00,+5.1835937500E+00,+1.2614762742E+00
+115.2000E-06,+3.8867187500E+00,+5.1640625000E+00,+1.2747575244E+00
+115.3000E-06,+3.9062500000E+00,+5.1757812500E+00,+1.2673356493E+00
+115.4000E-06,+3.9492187500E+00,+5.1914062500E+00,+1.2446793989E+00
+115.5000E-06,+3.9531250000E+00,+5.1875000000E+00,+1.2380387738E+00
+115.6000E-06,+3.9414062500E+00,+5.1796875000E+00,+1.2399918989E+00
+115.7000E-06,+3.9296875000E+00,+5.1718750000E+00,+1.2415543989E+00
+115.8000E-06,+3.9531250000E+00,+5.1835937500E+00,+1.2302262737E+00
+115.9000E-06,+3.9765625000E+00,+5.1914062500E+00,+1.2149918985E+00
+116.0000E-06,+3.9609375000E+00,+5.1796875000E+00,+1.2181168985E+00
+116.1000E-06,+3.9609375000E+00,+5.1796875000E+00,+1.2161637735E+00
+116.2000E-06,+3.9804687500E+00,+5.1875000000E+00,+1.2075700234E+00
+116.3000E-06,+3.9921875000E+00,+5.1914062500E+00,+1.1970231482E+00
+116.4000E-06,+3.9960937500E+00,+5.1875000000E+00,+1.1927262731E+00
+116.5000E-06,+3.9960937500E+00,+5.1875000000E+00,+1.1907731481E+00
+116.6000E-06,+3.9960937500E+00,+5.1835937500E+00,+1.1884293981E+00
+116.7000E-06,+4.0156250000E+00,+5.1875000000E+00,+1.1743668979E+00
+116.8000E-06,+4.0273437500E+00,+5.1914062500E+00,+1.1673356478E+00
+116.9000E-06,+4.0195312500E+00,+5.1835937500E+00,+1.1661637728E+00
+117.0000E-06,+4.0273437500E+00,+5.1914062500E+00,+1.1634293977E+00
+117.1000E-06,+4.0429687500E+00,+5.1914062500E+00,+1.1481950225E+00
+117.2000E-06,+4.0546875000E+00,+5.1914062500E+00,+1.1388200223E+00
+117.3000E-06,+4.0507812500E+00,+5.1914062500E+00,+1.1372575223E+00
+117.4000E-06,+4.0507812500E+00,+5.1875000000E+00,+1.1364762723E+00
+117.5000E-06,+4.0781250000E+00,+5.1992187500E+00,+1.1204606471E+00
+117.6000E-06,+4.0937500000E+00,+5.1992187500E+00,+1.1067887719E+00
+117.7000E-06,+4.0664062500E+00,+5.1796875000E+00,+1.1146012720E+00
+117.8000E-06,+4.0664062500E+00,+5.1835937500E+00,+1.1157731470E+00
+117.9000E-06,+4.1210937500E+00,+5.2070312500E+00,+1.0880387716E+00
+118.0000E-06,+4.1171875000E+00,+5.1953125000E+00,+1.0786637714E+00
+118.1000E-06,+4.0976562500E+00,+5.1875000000E+00,+1.0915543966E+00
+118.2000E-06,+4.1054687500E+00,+5.1914062500E+00,+1.0864762716E+00
+118.3000E-06,+4.1289062500E+00,+5.1992187500E+00,+1.0700700213E+00
+118.4000E-06,+4.1328125000E+00,+5.1992187500E+00,+1.0657731463E+00
+118.5000E-06,+4.1250000000E+00,+5.1875000000E+00,+1.0661637713E+00
+118.6000E-06,+4.1328125000E+00,+5.1953125000E+00,+1.0638200212E+00
+118.7000E-06,+4.1328125000E+00,+5.1914062500E+00,+1.0579606461E+00
+118.8000E-06,+4.1679687500E+00,+5.2109375000E+00,+1.0415543959E+00
+118.9000E-06,+4.1601562500E+00,+5.1992187500E+00,+1.0396012709E+00
+119.0000E-06,+4.1210937500E+00,+5.1757812500E+00,+1.0575700211E+00
+119.1000E-06,+4.1601562500E+00,+5.1992187500E+00,+1.0423356459E+00
+119.2000E-06,+4.1953125000E+00,+5.2109375000E+00,+1.0169450205E+00
+119.3000E-06,+4.1757812500E+00,+5.1992187500E+00,+1.0239762706E+00
+119.4000E-06,+4.1601562500E+00,+5.1953125000E+00,+1.0337418958E+00
+119.5000E-06,+4.1718750000E+00,+5.1992187500E+00,+1.0274918957E+00
+119.6000E-06,+4.2031250000E+00,+5.2109375000E+00,+1.0083512704E+00
+119.7000E-06,+4.1914062500E+00,+5.1992187500E+00,+1.0099137704E+00
+119.8000E-06,+4.1796875000E+00,+5.1953125000E+00,+1.0157731455E+00
+119.9000E-06,+4.2031250000E+00,+5.2070312500E+00,+1.0052262704E+00
+120.0000E-06,+3.8867187500E+00,+4.9492187500E+00,+1.0618668962E+00
+120.1000E-06,+4.3125000000E+00,+5.3320312500E+00,+1.0212418956E+00
+120.2000E-06,+4.1289062500E+00,+5.1718750000E+00,+1.0419450209E+00
+120.3000E-06,+4.0859375000E+00,+5.1171875000E+00,+1.0306168957E+00
+120.4000E-06,+4.1093750000E+00,+5.1523437500E+00,+1.0462418960E+00
+120.5000E-06,+4.0742187500E+00,+5.1328125000E+00,+1.0610856462E+00
+120.6000E-06,+4.0781250000E+00,+5.1445312500E+00,+1.0649918962E+00
+120.7000E-06,+4.0820312500E+00,+5.1484375000E+00,+1.0657731463E+00
+120.8000E-06,+4.0507812500E+00,+5.1406250000E+00,+1.0876481466E+00
+120.9000E-06,+4.0468750000E+00,+5.1445312500E+00,+1.0974137717E+00
+121.0000E-06,+4.0234375000E+00,+5.1367187500E+00,+1.1134293970E+00
+121.1000E-06,+4.0039062500E+00,+5.1328125000E+00,+1.1306168972E+00
+121.2000E-06,+4.0000000000E+00,+5.1367187500E+00,+1.1345231473E+00
+121.3000E-06,+3.9882812500E+00,+5.1328125000E+00,+1.1438981474E+00
+121.4000E-06,+3.9726562500E+00,+5.1328125000E+00,+1.1599137727E+00
+121.5000E-06,+3.9570312500E+00,+5.1289062500E+00,+1.1696793978E+00
+121.6000E-06,+3.9609375000E+00,+5.1367187500E+00,+1.1751481479E+00
+121.7000E-06,+3.9570312500E+00,+5.1367187500E+00,+1.1802262730E+00
+121.8000E-06,+3.9257812500E+00,+5.1250000000E+00,+1.1966325232E+00
+121.9000E-06,+3.9062500000E+00,+5.1210937500E+00,+1.2126481484E+00
+122.0000E-06,+3.9023437500E+00,+5.1210937500E+00,+1.2192887735E+00
+122.1000E-06,+3.9101562500E+00,+5.1289062500E+00,+1.2185075235E+00
+122.2000E-06,+3.9023437500E+00,+5.1289062500E+00,+1.2243668986E+00
+122.3000E-06,+3.8789062500E+00,+5.1210937500E+00,+1.2407731489E+00
+122.4000E-06,+3.8671875000E+00,+5.1171875000E+00,+1.2501481490E+00
+122.5000E-06,+3.8671875000E+00,+5.1210937500E+00,+1.2528825240E+00
+122.6000E-06,+3.8554687500E+00,+5.1132812500E+00,+1.2603043992E+00
+122.7000E-06,+3.8437500000E+00,+5.1171875000E+00,+1.2708512743E+00
+122.8000E-06,+3.8437500000E+00,+5.1171875000E+00,+1.2743668994E+00
+122.9000E-06,+3.8359375000E+00,+5.1171875000E+00,+1.2813981495E+00
+123.0000E-06,+3.8320312500E+00,+5.1171875000E+00,+1.2856950245E+00
+123.1000E-06,+3.8203125000E+00,+5.1132812500E+00,+1.2915543996E+00
+123.2000E-06,+3.8164062500E+00,+5.1132812500E+00,+1.2974137747E+00
+123.3000E-06,+3.8046875000E+00,+5.1093750000E+00,+1.3044450248E+00
+123.4000E-06,+3.7968750000E+00,+5.1093750000E+00,+1.3103043999E+00
+123.5000E-06,+3.7929687500E+00,+5.1093750000E+00,+1.3165544000E+00
+123.6000E-06,+3.7890625000E+00,+5.1093750000E+00,+1.3208512751E+00
+123.7000E-06,+3.7851562500E+00,+5.1132812500E+00,+1.3259294001E+00
